Date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FB,FISV,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PEP,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,TMUS,TSLA,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDAY,WDC,WLTW,WYNN,XEL,XLNX,F,VIS,CF
2016-02-09,34.68,89.04,73.85,45.07,73.92,42.64,58.66,136.46,15.13,1.9,127.02,482.07,81.11,28.03,107.87,140.68,249.99,991.29,65.11,19.82,100.5,53.3,76.69,165.04,27.0,135.87,19.96,22.3,79.84,50.51,48.79,75.24,58.25,21.68,89.05,19.28,99.54,46.04,77.34,678.11,701.02,65.05,57.89,68.49,139.49,72.26,25.91,86.74,169.61,72.09,22.88,57.54,31.19,30.47,61.13,56.88,57.5,38.11,34.2,85.26,39.64,45.45,9.98,27.4,50.74,86.13,20.08,126.94,24.98,64.4,236.29,41.15,42.44,87.3,37.58,365.97,52.42,50.43,3.26,40.96,54.13,33.89,148.25,34.52,45.65,46.48,151.98,67.3,72.62,80.14,68.29,48.9,35.13,104.17,53.38,35.0,43.32,9.07,86.8,24.63
2016-02-10,35.57,88.36,75.53,44.75,74.07,43.72,60.13,138.82,15.02,1.84,128.48,490.48,78.03,29.34,107.41,143.78,252.2,1032.77,67.02,20.44,103.16,54.14,77.33,161.08,25.89,136.34,19.83,22.54,79.64,51.47,48.75,75.15,58.98,21.99,90.69,18.8,101.0,46.35,77.83,684.12,706.85,65.26,61.47,69.66,138.7,72.31,25.39,86.86,174.8,70.54,23.24,57.69,31.56,30.6,61.04,57.68,58.08,37.2,35.11,87.14,38.94,45.84,9.9,27.42,50.54,88.45,20.39,128.6,24.92,64.99,236.7,41.42,41.69,86.71,37.02,367.48,51.76,51.1,3.31,41.37,53.66,34.57,143.67,34.46,45.72,47.71,153.84,66.43,73.79,81.73,69.27,49.96,35.17,101.22,53.1,34.76,43.0,9.07,86.54,24.34
2016-02-11,34.97,87.83,74.94,44.64,73.5,43.26,58.79,135.36,14.69,1.86,126.38,503.82,78.09,29.7,104.81,141.21,245.11,1055.24,67.26,20.15,99.59,53.54,77.91,159.53,25.99,135.05,21.74,21.87,78.53,50.3,48.83,73.43,58.19,21.75,99.36,18.68,101.91,45.84,77.44,683.11,706.36,62.9,61.93,67.27,138.46,65.51,25.38,87.97,173.85,70.23,22.9,57.03,31.43,30.32,59.85,57.22,58.28,36.62,34.79,88.46,39.63,45.82,9.69,28.17,41.42,86.35,19.8,127.36,24.8,63.93,249.53,42.1,41.32,86.07,37.06,367.24,50.53,50.89,3.29,41.34,52.39,34.03,150.47,35.07,45.38,46.98,153.31,65.89,74.16,79.71,68.84,50.33,35.06,100.85,54.52,34.44,43.35,8.93,84.89,25.39
2016-02-12,36.24,88.1,76.67,45.37,74.9,44.92,58.78,141.11,15.09,1.83,129.3,507.08,78.31,27.36,109.63,152.73,247.22,1058.01,70.08,20.28,102.45,54.49,78.67,167.75,26.34,136.89,22.12,22.59,79.38,52.0,50.34,75.23,59.25,22.16,98.28,19.14,102.01,46.53,79.28,682.4,706.89,63.37,62.35,67.85,142.72,68.36,25.76,91.0,177.09,71.63,23.13,57.85,32.83,31.55,61.57,58.84,60.37,37.33,35.17,91.35,40.79,46.57,10.02,28.57,41.83,87.4,19.95,128.83,25.22,66.12,253.02,43.16,42.78,87.48,38.4,379.01,51.67,51.76,3.37,41.92,54.06,35.11,151.04,34.13,46.07,48.35,158.49,67.59,76.97,83.23,70.25,49.25,35.92,101.52,63.15,34.29,43.71,9.23,86.66,26.23
2016-02-16,37.0,90.58,78.88,47.59,76.77,44.89,61.87,142.39,15.71,1.83,131.47,521.1,80.17,28.63,113.75,157.52,256.52,1110.68,74.26,20.61,104.49,55.04,80.4,168.93,26.66,137.32,22.77,23.13,80.3,53.1,51.4,78.55,59.36,22.61,101.35,19.43,101.61,47.17,80.8,691.0,717.64,64.24,63.47,69.41,149.11,71.67,25.89,91.77,178.39,72.71,24.98,58.71,35.28,33.96,63.0,59.8,61.56,38.45,36.11,95.13,41.44,47.45,10.81,29.7,43.15,89.05,21.04,140.19,26.45,68.23,255.76,44.08,43.94,87.58,40.27,391.76,52.87,52.27,3.4,42.96,57.64,36.45,155.17,34.63,47.33,48.87,159.02,67.75,79.68,85.37,70.09,50.53,37.4,104.28,68.18,34.3,44.11,9.49,88.44,27.23
2016-02-17,37.7,91.97,81.85,48.19,78.19,46.67,63.1,148.6,16.1,1.9,134.97,534.1,82.36,28.66,117.75,163.53,265.63,1235.56,77.81,20.95,105.31,52.41,81.39,171.91,26.76,138.97,23.31,23.19,79.94,54.64,54.18,80.88,59.84,22.87,106.58,19.75,105.2,47.93,79.21,708.4,731.97,65.15,64.32,71.52,155.63,74.45,26.51,94.66,180.62,74.19,25.72,59.47,37.31,36.02,64.55,60.51,63.1,39.41,36.75,97.6,41.81,48.69,11.43,29.91,46.27,94.76,21.46,145.14,27.11,69.12,254.62,44.63,44.53,88.43,41.72,397.26,52.94,53.4,3.47,43.61,59.77,36.85,168.68,34.35,48.37,50.61,158.92,67.91,81.45,88.25,71.57,54.78,37.85,104.72,69.6,34.4,44.79,9.81,89.95,27.72
2016-02-18,37.89,90.23,80.53,47.56,77.81,47.75,62.88,143.15,16.13,1.91,133.39,525.0,82.02,28.1,114.5,160.7,259.05,1251.95,74.87,20.78,103.52,51.76,81.46,171.94,26.59,136.89,23.29,23.18,79.44,54.06,53.65,79.29,58.35,23.18,103.3,19.82,103.47,48.16,78.88,697.35,717.51,65.35,64.11,70.63,150.16,71.02,26.46,92.84,180.87,74.45,25.33,58.81,37.16,36.25,63.17,60.66,61.45,39.11,36.89,98.15,42.02,48.48,11.49,29.32,44.71,90.49,21.81,141.71,29.44,66.42,253.41,44.84,43.87,88.49,42.3,387.3,52.7,52.78,3.48,44.0,58.23,36.63,166.77,34.0,47.8,51.94,154.55,67.97,80.62,86.64,70.09,54.04,38.83,105.06,71.65,35.02,43.98,9.8,89.9,30.06
2016-02-19,38.1,90.02,80.87,47.62,78.4,49.91,63.29,145.89,17.27,1.91,134.12,534.9,84.01,29.38,115.94,164.47,261.4,1283.74,77.7,20.95,102.61,51.07,81.61,173.57,26.79,136.94,23.39,22.89,79.73,53.96,54.23,79.44,59.57,23.46,104.45,19.86,104.57,48.33,77.51,700.91,722.11,65.18,65.19,71.34,151.31,72.7,25.82,93.53,182.11,73.88,25.54,59.58,37.1,36.19,65.04,60.76,62.18,39.47,36.75,99.82,42.53,48.13,11.16,29.31,45.34,89.23,22.45,143.26,29.83,65.31,257.84,45.19,43.55,88.45,42.59,394.98,52.57,53.44,3.52,44.48,59.13,34.95,166.58,34.67,47.53,53.82,150.07,67.48,80.67,88.08,71.03,57.12,38.57,103.86,70.94,34.74,44.43,9.67,89.68,28.86
2016-02-22,39.14,90.81,83.8,48.08,79.17,50.35,64.33,145.32,17.46,2.01,132.73,559.5,83.93,30.67,117.72,168.67,265.83,1288.42,78.49,21.25,104.58,52.06,82.31,177.05,26.97,138.19,23.46,23.63,80.94,54.66,54.7,81.67,63.27,23.88,102.81,20.17,107.16,48.96,78.98,706.46,729.05,67.4,65.47,71.42,152.93,73.9,26.4,94.55,183.84,74.42,26.32,59.98,38.26,37.24,65.57,60.5,63.2,40.12,36.65,99.33,43.27,48.9,11.05,29.72,46.81,91.93,22.75,148.97,30.89,68.69,259.54,45.78,44.7,88.71,44.19,395.79,53.29,54.55,3.6,44.72,60.31,35.83,177.74,35.3,48.01,55.49,156.27,68.0,83.99,89.0,72.15,57.32,40.31,106.41,73.1,35.04,44.85,10.04,91.24,29.33
2016-02-23,38.69,88.75,83.07,47.03,77.75,49.69,62.94,142.06,17.48,1.97,131.57,552.94,84.56,29.9,115.48,161.02,258.99,1261.89,75.61,21.1,102.04,50.27,82.0,174.39,26.69,138.47,23.01,22.77,80.29,53.82,53.82,81.69,61.52,23.27,100.12,19.81,105.46,48.6,78.32,695.85,717.29,67.37,65.33,71.7,149.94,72.01,25.9,93.7,182.97,73.28,25.59,59.57,37.97,36.99,64.53,60.63,62.94,39.37,36.99,97.74,42.93,47.54,10.49,29.13,46.71,89.12,22.16,146.45,30.97,67.05,258.78,45.34,44.06,88.42,43.45,386.83,53.21,54.17,3.51,44.1,58.74,36.2,177.21,34.89,47.06,55.45,159.17,67.54,82.49,85.28,72.09,56.53,37.39,105.33,73.21,35.18,44.46,9.93,90.4,28.1
2016-02-24,38.96,90.08,83.42,47.74,78.13,49.18,63.32,141.97,17.65,2.02,131.43,554.04,85.16,30.85,117.45,162.75,257.22,1264.21,76.34,21.3,102.08,51.4,82.8,175.79,27.09,141.7,23.19,22.87,80.52,54.24,54.46,81.65,63.2,23.6,100.35,19.79,106.88,49.15,79.21,699.56,720.9,68.5,65.76,72.06,149.42,74.32,26.25,95.11,184.55,72.95,25.68,60.17,37.2,36.11,65.7,60.81,63.66,40.69,37.63,102.43,44.13,47.7,10.64,29.75,46.6,91.61,22.77,148.81,31.19,68.79,263.77,45.53,43.78,88.54,44.4,393.63,54.07,53.85,3.5,44.22,59.77,36.78,179.0,35.35,47.26,56.26,160.75,71.15,83.2,86.77,72.73,57.56,38.4,105.02,73.23,35.26,43.65,9.66,90.56,27.76
2016-02-25,39.63,90.69,86.68,48.83,78.73,49.42,64.46,140.54,17.84,2.03,131.11,555.15,85.84,31.45,119.37,158.22,262.35,1263.41,76.41,21.61,102.35,50.97,83.62,183.04,27.15,142.48,23.44,22.92,81.07,55.25,56.05,82.3,64.68,23.82,101.05,20.04,108.07,49.74,79.92,705.75,729.12,68.84,66.41,73.16,152.4,74.28,26.64,96.3,186.43,74.25,24.93,61.17,37.02,36.04,67.52,61.35,64.87,40.81,38.39,101.89,44.37,48.39,10.72,30.24,47.42,94.53,22.44,126.78,31.25,69.66,267.27,45.98,44.34,89.42,44.5,393.99,54.35,54.44,3.59,44.55,60.56,38.36,187.43,35.7,47.84,56.86,164.25,73.39,84.33,85.53,73.18,59.38,38.46,106.26,74.11,35.51,44.26,9.9,91.65,29.0
2016-02-26,39.16,90.84,86.6,49.24,78.49,51.19,65.4,140.16,17.95,2.07,131.87,555.23,86.69,31.03,119.94,173.8,264.49,1254.27,80.14,21.63,103.37,51.62,82.68,181.21,26.86,137.84,23.27,22.87,81.15,55.06,55.99,81.63,64.45,23.82,101.36,20.11,107.92,48.99,78.09,705.07,724.86,69.13,65.7,73.48,155.31,74.34,26.8,92.15,189.16,75.12,25.41,61.64,37.11,36.08,68.8,61.56,64.73,41.81,37.56,96.92,43.6,47.65,10.7,30.12,47.14,94.79,22.89,125.99,31.05,70.97,262.93,45.57,44.45,87.37,44.49,394.23,54.11,54.06,3.59,45.2,60.88,37.47,190.34,35.81,48.01,56.58,164.75,73.52,85.88,87.0,72.86,59.52,38.37,106.14,75.53,34.69,44.39,9.97,91.95,30.56
2016-02-29,39.29,90.63,85.15,48.83,77.6,51.74,66.03,140.8,17.82,2.14,127.12,552.52,86.89,30.82,120.72,173.42,259.42,1265.21,81.87,21.55,100.83,50.67,83.07,179.56,26.78,138.16,23.07,22.71,80.31,55.0,55.3,80.25,64.24,23.45,100.07,20.14,106.92,47.81,77.34,697.77,717.22,68.6,64.88,73.16,150.24,73.5,26.61,93.0,187.69,73.42,25.71,61.44,36.84,35.96,68.33,62.73,64.73,41.44,37.42,101.09,41.83,47.26,10.63,30.09,45.07,93.41,22.63,125.27,30.85,70.0,260.32,45.32,44.06,86.89,44.18,384.02,52.85,53.94,3.62,44.75,62.34,37.1,191.93,35.99,47.76,57.26,165.19,72.33,84.49,85.49,72.28,60.45,38.06,106.68,75.81,34.93,43.6,10.0,91.43,31.88
2016-03-01,40.08,94.23,88.37,50.41,79.51,54.31,67.86,150.83,18.3,2.18,132.58,579.04,89.53,31.34,124.74,180.2,270.9,1295.92,87.57,21.97,105.0,51.09,84.69,184.33,27.47,138.62,23.64,23.18,82.2,56.19,58.77,82.03,65.48,23.89,103.99,20.77,109.82,49.17,79.5,718.81,742.17,70.02,66.73,75.48,159.51,75.05,27.32,95.14,190.5,74.77,26.5,62.56,37.87,36.87,70.44,62.74,65.47,42.12,38.16,104.26,43.24,48.84,11.07,30.41,46.06,98.3,23.27,129.14,32.21,72.93,272.22,46.39,45.1,88.02,45.33,410.21,54.05,55.64,3.66,45.88,66.04,38.65,186.35,37.5,48.84,58.4,168.41,73.82,87.38,89.57,73.57,71.74,40.31,108.74,77.68,34.86,44.51,10.46,93.26,31.7
2016-03-02,39.85,94.43,88.39,51.06,78.48,54.41,68.51,151.59,18.41,2.32,131.77,580.21,89.1,31.15,123.42,176.94,273.66,1301.37,87.44,22.17,104.73,50.91,83.98,181.88,27.54,140.71,23.7,23.1,82.3,55.68,57.94,78.77,66.09,23.37,102.59,20.68,109.95,48.64,78.71,718.85,739.48,71.38,66.25,75.59,157.2,73.6,27.47,94.92,191.27,74.41,26.64,62.05,37.8,36.69,69.49,62.79,65.37,42.61,38.05,105.22,42.58,49.18,11.68,30.94,46.12,97.61,23.41,126.49,32.4,74.23,269.55,46.04,44.72,87.97,45.97,407.81,55.51,55.19,3.72,45.89,64.71,38.77,188.34,37.32,49.02,57.92,168.32,74.14,87.54,92.52,72.76,71.91,41.4,109.94,78.13,34.97,44.46,10.57,93.52,30.38
2016-03-03,40.13,95.14,87.21,51.11,78.48,54.79,69.44,145.85,18.37,2.46,130.3,577.49,90.4,30.67,123.75,177.3,268.64,1303.04,89.57,22.16,102.73,49.62,85.19,183.67,27.79,139.61,23.67,23.43,82.92,55.79,57.88,77.45,64.8,23.58,104.3,20.9,109.58,48.65,77.85,712.42,731.59,71.33,65.76,75.5,157.45,72.56,27.5,94.03,191.35,75.57,25.59,62.31,37.57,36.54,69.79,61.78,65.23,42.96,38.66,105.83,42.82,48.62,11.79,30.34,45.73,97.93,23.76,130.34,32.12,73.22,267.93,46.25,46.25,88.71,45.56,401.94,55.61,54.71,3.77,45.87,65.76,38.97,195.74,36.57,49.43,58.34,169.38,75.62,88.64,89.45,73.18,74.3,42.54,110.14,81.21,34.98,44.19,10.82,94.26,31.65
2016-03-04,39.89,96.55,86.18,51.4,78.98,56.25,70.39,144.46,18.31,2.37,130.42,575.14,91.02,30.35,131.61,178.55,263.94,1297.71,86.67,22.3,102.51,51.25,84.35,184.78,27.71,138.97,23.61,23.74,83.19,55.73,58.23,78.39,64.43,24.05,104.32,20.56,108.39,48.58,77.3,710.89,730.22,70.45,65.87,76.43,156.14,71.99,27.55,95.45,190.22,76.41,26.48,61.95,37.35,36.52,69.29,61.22,65.52,43.62,38.89,108.17,42.96,48.33,11.88,30.63,44.78,101.58,23.69,131.9,32.02,75.29,265.31,46.37,45.71,89.46,45.81,403.82,55.2,54.4,3.8,46.22,68.49,38.48,201.04,36.0,49.45,58.0,168.97,76.17,89.14,88.36,72.75,73.11,42.72,110.32,78.53,35.28,43.39,10.86,94.7,30.25
2016-03-07,40.37,95.48,85.11,52.05,78.89,58.17,71.55,149.6,18.36,2.47,131.61,562.8,91.68,30.14,129.32,177.2,269.52,1291.43,88.22,22.27,104.25,52.21,83.4,185.3,27.35,136.45,23.91,24.03,84.08,55.02,58.92,76.82,63.59,23.9,101.3,20.6,105.73,48.28,79.47,695.16,712.8,71.07,65.54,77.77,161.62,73.29,27.83,95.64,190.9,76.95,26.14,62.43,37.35,36.39,70.23,62.0,66.05,44.45,38.52,109.7,42.66,47.4,11.58,30.26,46.14,95.49,24.48,131.79,31.81,75.64,262.01,46.38,45.9,88.79,46.36,408.28,55.3,53.75,3.8,46.13,68.41,38.64,205.29,34.65,49.99,57.61,164.64,75.61,87.99,90.95,72.47,72.55,43.78,110.1,77.2,35.39,43.5,10.89,95.08,32.25
2016-03-08,39.07,94.7,84.35,51.0,78.34,56.86,70.6,141.03,17.74,2.3,129.22,560.26,89.53,29.95,125.82,172.81,261.28,1282.77,85.54,21.94,102.62,52.39,83.1,182.92,27.04,139.01,23.83,23.24,83.81,53.99,57.89,75.96,62.96,23.71,101.02,20.71,105.93,47.92,78.59,693.97,713.53,71.05,65.69,77.18,150.43,71.17,27.49,95.54,188.95,75.35,26.07,61.43,35.79,34.94,68.64,62.22,64.98,43.48,38.2,108.3,43.11,47.97,10.66,29.5,44.75,96.23,23.65,128.13,31.23,74.16,264.81,45.89,44.76,89.23,45.63,394.81,55.16,53.38,3.78,45.63,65.58,38.95,202.6,34.51,49.12,56.34,162.96,75.12,87.11,86.91,73.61,71.23,40.6,109.87,73.78,35.92,42.42,10.58,93.66,30.83
2016-03-09,39.91,94.78,85.27,50.62,79.04,56.69,70.69,140.52,18.11,2.26,125.88,559.47,89.84,30.03,127.92,176.5,255.66,1291.89,85.22,22.01,101.04,53.14,83.78,186.55,27.26,140.95,24.33,23.6,83.42,54.1,58.75,76.73,63.92,23.59,101.82,20.9,107.51,48.23,77.85,705.24,725.41,70.53,65.62,77.91,153.0,68.85,27.76,95.73,190.97,76.76,26.34,61.73,35.91,35.14,69.08,62.13,65.15,44.26,38.73,110.47,43.36,49.08,10.81,29.98,46.55,98.0,23.85,131.33,31.21,75.39,264.77,45.96,44.68,89.64,45.19,374.75,54.39,52.89,3.84,45.78,66.63,38.2,208.72,34.85,49.32,57.44,159.01,75.95,86.96,84.63,74.72,72.88,41.48,109.66,74.97,35.97,42.87,10.54,93.83,30.97
2016-03-10,39.89,94.83,84.85,50.79,78.56,55.95,70.42,136.76,18.48,2.26,126.0,558.93,91.58,30.41,130.14,176.08,251.97,1293.77,83.6,22.24,100.06,53.0,82.9,185.01,27.07,140.78,24.12,23.8,83.9,53.49,59.24,79.82,63.5,23.34,105.38,20.9,107.32,48.22,78.57,712.82,732.17,70.48,65.95,77.41,155.06,68.65,28.11,94.33,191.23,77.93,26.39,62.31,35.17,34.46,70.41,63.23,64.55,43.88,38.47,112.78,43.88,48.35,10.88,30.01,47.29,97.36,23.99,130.33,31.16,75.87,268.14,45.74,44.3,90.16,45.25,377.56,55.13,53.3,3.78,45.52,65.64,37.57,205.18,35.52,49.99,57.26,163.39,75.21,87.18,82.28,73.86,71.69,41.87,109.97,77.27,35.99,42.82,10.51,93.69,29.42
2016-03-11,40.7,95.85,86.0,51.55,80.47,56.61,72.3,139.27,18.93,2.52,129.16,569.61,93.31,30.67,134.1,182.98,259.74,1326.87,88.27,22.54,101.85,53.6,83.0,187.61,27.44,140.63,24.55,24.56,85.17,54.99,59.85,80.02,64.47,23.66,110.72,20.84,109.41,49.07,79.47,726.82,744.87,70.51,66.57,78.15,158.59,70.89,28.57,96.2,193.48,79.27,27.83,62.78,36.07,35.29,71.29,64.42,65.43,45.28,39.11,114.89,44.62,49.29,11.39,30.78,48.6,97.66,24.66,134.75,31.69,76.74,272.21,46.69,45.11,90.63,45.42,377.12,55.85,53.37,3.8,46.2,68.27,37.75,207.5,35.83,50.5,58.37,191.62,75.77,88.26,86.26,74.54,71.19,43.61,113.55,79.1,35.97,43.14,10.62,95.13,31.17
2016-03-14,40.81,96.09,87.01,51.3,80.47,56.7,72.21,134.5,18.81,2.72,129.21,573.37,92.58,31.54,133.49,182.02,257.77,1325.73,85.98,22.61,99.99,52.9,82.26,186.0,27.47,140.6,24.4,24.63,85.58,56.1,60.14,80.96,64.79,23.92,112.13,20.88,109.89,49.21,80.57,730.49,750.24,70.89,66.01,78.18,154.77,68.98,28.27,95.69,197.69,79.04,27.74,63.09,36.79,35.82,71.99,64.73,67.37,44.81,39.0,114.19,43.99,49.39,11.15,30.57,47.87,98.13,24.25,137.05,31.77,77.43,271.62,46.75,45.96,90.04,45.31,373.27,56.05,54.35,3.81,46.21,68.29,37.09,215.15,35.33,50.1,58.98,190.02,76.06,87.73,85.59,74.64,72.55,42.13,113.56,78.33,36.01,43.39,10.61,95.19,31.08
2016-03-15,40.35,98.02,86.83,51.7,80.51,56.32,71.04,134.44,18.8,2.49,127.95,577.02,92.2,31.6,133.78,180.22,250.33,1332.13,83.43,22.66,97.98,51.69,82.42,186.93,27.55,141.99,24.37,24.42,85.7,56.01,60.24,81.18,65.72,23.23,112.01,20.92,110.67,49.4,79.66,728.33,750.57,70.96,65.72,77.04,149.98,65.64,28.47,95.59,195.8,78.66,27.16,63.19,36.31,35.53,72.22,62.98,66.88,44.8,38.44,112.45,43.99,49.78,10.85,30.61,45.92,97.86,23.54,136.77,31.61,77.69,271.13,46.85,45.7,90.49,44.91,367.22,56.01,54.75,3.8,46.41,69.05,36.77,218.34,35.27,50.2,58.05,187.87,75.93,88.49,82.83,74.46,70.27,39.88,113.63,76.52,36.08,43.45,10.58,94.9,29.41
2016-03-16,40.54,99.33,88.17,52.4,80.83,56.97,72.64,130.84,18.94,2.63,128.64,574.27,92.86,31.91,134.37,183.05,250.84,1350.99,80.34,23.02,97.53,52.25,82.9,198.16,27.79,141.88,24.56,24.63,85.9,56.86,60.32,81.43,66.0,23.33,110.12,21.09,112.18,49.96,80.41,736.09,757.36,70.88,65.65,74.36,149.2,63.77,28.5,96.52,195.79,79.32,27.84,63.62,37.59,36.76,72.83,62.28,67.66,44.74,38.52,112.97,45.39,50.48,10.72,31.1,46.4,99.35,23.96,140.95,32.56,78.49,270.01,47.0,46.22,90.2,44.62,368.46,55.98,55.29,3.84,46.79,70.36,37.18,221.93,35.6,50.57,58.77,190.02,76.38,89.52,79.3,75.17,71.39,40.33,113.74,79.32,36.45,43.99,10.79,95.7,29.86
2016-03-17,40.34,99.17,89.96,53.33,81.91,57.06,68.47,127.91,19.16,2.8,128.77,559.44,93.32,31.72,137.01,183.44,246.31,1346.86,77.32,23.17,96.69,51.9,82.54,201.02,28.18,141.67,24.84,25.11,86.07,56.69,60.41,80.42,64.67,23.41,107.4,21.77,111.02,50.31,79.74,737.78,758.48,71.08,64.97,74.62,147.22,63.05,28.76,97.04,187.45,81.29,27.03,64.26,37.93,37.17,74.18,62.8,68.2,45.11,37.65,114.17,45.39,50.77,10.87,31.33,44.22,99.72,24.29,142.03,32.28,79.8,267.75,47.82,47.01,91.13,44.69,365.47,56.4,55.18,3.83,47.15,70.28,37.16,226.38,35.1,50.99,58.84,188.01,76.65,89.92,79.18,76.27,70.16,40.22,116.76,81.62,36.97,43.43,10.77,97.71,30.65
2016-03-18,41.63,99.28,93.42,54.38,81.73,57.81,68.9,128.45,19.35,2.93,130.0,552.08,93.53,31.33,137.86,187.92,250.78,1344.22,80.94,23.17,98.76,53.08,82.98,201.0,27.72,141.04,24.96,25.42,86.53,57.19,60.32,80.02,64.32,23.42,106.16,21.81,111.45,50.79,80.4,737.6,755.41,70.97,65.73,75.45,150.24,65.07,29.39,98.17,194.35,83.45,27.08,64.55,38.05,37.08,74.33,62.51,69.49,45.75,37.61,113.95,45.51,49.68,11.14,31.35,45.05,101.12,24.82,138.23,33.26,81.92,268.53,47.61,47.21,90.61,44.88,364.51,57.14,55.32,3.84,47.78,72.25,36.93,232.74,34.87,51.43,60.41,191.39,76.94,88.56,82.52,76.86,72.0,42.86,114.16,86.42,36.58,43.83,10.9,98.5,30.6
2016-03-21,41.66,99.27,92.5,54.23,82.07,58.17,68.8,131.06,19.58,2.8,131.34,553.98,93.38,31.18,138.22,187.12,256.05,1350.51,78.19,22.93,101.14,52.74,83.25,202.68,27.75,141.76,24.84,25.09,86.23,57.45,61.07,80.46,63.94,23.98,106.82,22.18,111.85,50.21,82.54,742.09,762.16,70.39,65.55,76.16,155.13,68.61,29.09,98.17,194.33,83.12,26.96,64.63,38.1,37.15,74.65,60.21,68.67,45.41,37.56,113.92,44.84,50.03,11.53,31.38,45.46,101.06,24.41,139.02,33.35,81.3,269.61,47.84,47.0,90.84,45.42,371.04,56.3,54.77,3.8,47.6,72.43,37.35,238.32,34.84,51.37,61.19,192.35,77.46,88.58,84.02,76.5,73.03,43.09,114.33,85.24,36.57,43.85,10.92,98.69,30.66
2016-03-22,40.97,100.03,92.56,53.93,81.73,57.98,69.82,135.71,19.63,2.79,134.57,560.48,93.78,31.66,139.91,188.4,259.42,1319.41,83.43,22.93,102.73,54.15,83.35,204.1,27.77,140.19,24.92,24.81,86.4,56.81,61.01,79.01,63.87,23.77,104.93,21.76,112.25,49.96,83.48,740.75,760.05,70.6,66.35,76.6,156.36,69.11,29.07,98.31,197.01,82.5,26.99,64.79,37.92,37.11,75.04,60.33,67.36,45.0,36.84,114.72,44.87,50.22,11.44,31.52,46.21,99.84,24.74,139.76,33.3,81.61,272.74,47.66,46.59,90.15,45.25,378.31,56.01,55.03,3.81,47.94,72.13,37.28,234.24,35.44,51.26,60.49,191.65,77.33,89.35,86.78,75.82,72.0,44.89,114.35,87.32,36.32,43.92,10.86,98.42,29.67
2016-03-23,40.17,99.48,92.16,53.75,81.63,57.29,69.78,133.63,19.16,2.68,132.91,569.63,93.27,31.7,138.31,183.84,255.24,1306.11,80.61,22.88,99.92,52.26,83.19,202.32,27.48,141.37,24.52,24.33,82.5,57.01,59.99,78.96,65.05,23.81,105.0,21.72,112.54,50.15,80.23,738.06,757.56,70.59,66.11,75.46,152.54,67.43,28.78,97.87,195.44,82.8,26.74,64.39,36.85,36.13,74.28,60.07,66.11,44.68,36.87,111.68,44.28,50.13,10.65,31.4,45.41,99.59,24.04,136.28,33.87,79.8,276.44,47.57,45.93,90.19,44.35,365.38,56.06,54.52,3.76,47.57,71.58,37.07,222.58,35.22,50.99,59.74,191.57,76.98,88.89,80.15,75.39,71.26,42.6,112.38,84.34,36.63,43.7,10.6,97.64,28.83
2016-03-24,38.81,99.05,92.52,54.04,81.83,57.37,70.23,133.19,19.03,2.79,133.33,582.95,92.53,31.34,138.32,184.86,254.69,1301.19,80.87,23.0,100.54,51.07,82.83,198.34,27.83,139.45,24.63,24.62,83.69,58.22,60.02,78.52,64.24,23.97,103.75,21.75,113.05,49.88,81.34,735.3,754.84,69.9,65.87,75.59,155.34,69.76,28.67,98.06,194.44,82.78,26.36,64.21,36.82,35.91,73.83,60.89,65.19,44.83,36.47,112.15,43.75,50.35,10.5,31.65,45.88,98.36,24.0,135.08,33.92,79.83,274.76,47.61,45.73,90.07,44.24,370.8,55.32,54.08,3.77,47.87,71.48,37.0,227.75,35.19,51.08,57.84,191.76,77.07,89.25,80.58,75.39,72.05,42.07,112.41,85.91,36.73,43.41,10.44,97.49,27.93
2016-03-28,39.2,98.6,92.4,53.74,81.42,57.11,70.35,132.5,19.08,2.78,132.56,579.87,93.04,31.53,138.41,185.17,251.76,1287.03,79.0,22.97,99.22,51.18,83.14,198.12,27.87,140.6,24.58,24.11,84.77,58.09,59.96,80.84,64.64,23.76,102.7,21.57,113.69,49.76,82.35,733.53,753.28,70.64,66.21,75.86,152.13,68.45,28.69,98.21,194.72,80.99,25.82,64.26,36.87,36.05,74.06,60.52,67.76,44.72,36.41,114.47,44.41,49.73,10.38,31.59,45.2,101.21,24.13,130.9,34.26,79.46,273.36,47.77,46.01,90.34,43.66,363.85,55.49,54.64,3.8,47.68,72.16,37.04,230.26,35.4,50.91,57.91,191.91,77.22,88.46,78.7,75.81,72.2,42.04,111.76,85.33,36.67,43.43,10.46,97.56,27.8
